,index,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,is_restaurant,aspects_sentiment,index,seating,Service,service,food,atmosphere,Food,Atmosphere,outdoor seating,experience,setting,quality food,FOOD,prices,weather,location,SERVICE,environment,services,outdoor setting,food atmosphere,Seating,food quality,scenery,Location,food quality way,family atmosphere,Great Food,Excellent Service,seating area,food quality side,Environment,experiences
1784,15605,347846,dvDFfIYAeA6i5R9tkRLa1A,7zp_sp92sSkm6mseSynEpQ,jW4a3W9-UkFxpglHvo_Kqg,3,1,0,0,"This is the closest Thai restaurant to my house, and unfortunately it's not worth the price. The food is lacking soul, flavor, and depth. I ordered the fresh spring rolls that cost a whopping 9$ only to discover they are nothing more than cheap noodles and mixed salad inside....where's the beef?! Where's the shrimp?!?...where's the pickled veggies!? It's worth it to drive an extra 10 minutes to find better authentic Thai elsewhere.",2017-09-04 01:50:36.000000000,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,34.401169,-119.721505,4.0,195,1,"{'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'None', 'HasTV': 'True', 'OutdoorSeating': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Restaurants, Soup, Salad, Thai","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",Y,{'food': 'positive'},1784,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,65488,1745028,yYaeREpv7eaFlRx7Ibqsgg,VzNXaVprrXTQBNUtr2NQaA,L9CFXQbU79r6PK8Cy9aAgA,4,0,0,0,"It was pretty authentic Taiwanese food. I think they should have more desserts. I got the eel bento box.I like the sides . Especially the Taiwanese sausage and corn. Also,I think the service was very quick and the food was really good.I really like the setup of the restaurant. The restrooms were clean.",2019-01-01 03:43:03.000000000,Gimeal Cafe,5892 Hollister Ave,Goleta,CA,93117,34.436175,-119.828923,4.5,297,0,"{'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True'}","Chinese, Cafes, Taiwanese, Restaurants","{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:30'}",Y,"{'food': 'positive', 'service': 'positive'}",1785,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,9154,162519,nm1oG2Lo_hGJDeXlnk4cZQ,rwwvq0LWLW44GtF20SklBw,kZtl_NJjUnlIQgzFrBhXyQ,4,0,1,1,Best sushi by fare in Santa Barbara. It is away from downtown but worth every minute. Might need a small bit of help on the the customer service side. But great food and not horrible service. Can't wait to go back again.,2015-07-22 01:12:42.000000000,Ichiban,1812 Cliff Dr,Santa Barbara,CA,93109,34.4017849,-119.720842,3.5,227,1,"{'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'BikeParking': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Japanese, Sushi Bars","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:0'}",Y,"{'food': 'positive', 'service': 'positive'}",1786,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,232332,6481945,yeA-t_UCs3GtCRWe5W1WFg,5B9KDtNyTf1pHsKJ2B0nlg,MJI-bNIn3QDgiGggm9Wp1w,4,0,0,0,"The view is the best in Santa Barbara. The food... BE SELECTIVE and you'll be fine. 

Can't go wrong with their charbroiled burger and fries for $11 all the time. Calimari during happy hour for $8. I'm not a drinker, but the bar is hopping, so they're properly doing it right.

Other places may have better seafood - a LOT better, but that's not what I come here for. Better quality seafood, and it's 5 stars EASY! I guess because this is a touristy area they do better financially like this, in their opinion. This place could be so much more... 

Happy hour specials EVERY DAY, 4-6 PM.",2017-07-23 23:32:36.000000000,Moby Dick Restaurant,220 Stearns Wharf,Santa Barbara,CA,93109,34.4092096,-119.6854512,3.0,871,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': True}"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'RestaurantsTableService': 'True'}","Seafood, American (Traditional), Breakfast & Brunch, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",Y,{},1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,98160,2938458,7PA6wXZyP24XXMwXvHAE_g,dzBm8__t3Pp8QoLvKBfHWQ,E7RtIisUoRMcADSebBgNAA,4,1,0,0,"The only star off is for the super long wait for the waiter service seating area as it is quite small. There is a self service window to order from but we opted not to do that due to the live musician. He was great, it's just a personal choice for me. As a musician myself, I prefer not to have anyone singing to me as I eat as I would rather attend a concert and watch an artist and appreciate them that way. 

Once we sat, the service was good and fast, and the food, especially the Rock Crab was exceptional. Just know that they fry the calamari unbreaded. Great view when you are seated, and just be forewarned that the seabreeze can get cold. Glad I was prepared!",2021-05-02 18:54:12.000000000,Santa Barbara FisHouse,101 E Cabrillo Blvd,Santa Barbara,CA,93101,34.4136026,-119.6880758,3.5,1140,1,"{'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'True'}","Tapas/Small Plates, Desserts, Restaurants, Breakfast & Brunch, Food, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:30'}",Y,"{'service': 'positive', 'food': 'positive'}",1788,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,5768,61865,wQDjzLEwIREYP_ajOSp2nQ,G3-A87vYW8goCiQt-W278w,CYwC5OjwCN6ib_AQDxi3Ow,5,0,0,0,"UCSB's only IN-N-OUT Burger!!!  This place is seriously always packed!!  Large parking lot so you never have to wait long if you drive.  Even larger interior, so you never really have to wait too long for a seat to open up.  Gotta love the Double-Double Animal style with Animal Style Fries...animal style...",2012-05-08 06:50:31.000000000,In-N-Out Burger,4865 Calle Real,Goleta,CA,93111,34.442941,-119.790779,4.0,228,1,"{'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'HasTV': 'False', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'DriveThru': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False'}","Restaurants, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-23:0', 'Friday': '0:0-23:0', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}",Y,{},1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,228716,6429239,nVo78E0bVamdZjXRYe7C8Q,E82Y23A193BAWDUDFFwcZA,2xxkaRy7rP5EUyjFt2J5kA,5,0,0,0,Best ramen in Santa Barbara. Been coming here consistently since I moved to Santa Barbara. Love the atmosphere and the friendly service and it's always consistent. Our server Koya was extremely helpful and knowledgeable and definitely improved our experience.,2019-05-06 14:41:51.000000000,Nikka Ramen,5701 Calle Real,Goleta,CA,93117,34.4408852762,-119.8235229403,4.5,562,1,"{'ByAppointmentOnly': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Corkage': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BYOB': 'False', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Japanese, Ramen","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",Y,{'atmosphere': 'positive'},1790,,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,169493,5043787,3AaajVnxDAxBO47B5hhR2A,53xBrLqDj3ssYnfh8AUNcQ,SYHDOHRNAH-2xsw3XB5qbg,5,0,0,0,"Get the Chilaquiles w/ carnitas. Just do it! Incredibly delish. Great flavor, just the slightest kick of heat - and perfectly cooked over easy eggs. And I feel like the tortilla chips were homemade.",2020-09-02 04:10:30.000000000,The Shop Kitchen,730 N Milpas St,Santa Barbara,CA,93103,34.429169291,-119.6889214927,4.5,1108,1,"{'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Corkage': 'False', 'BYOB': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","American (New), Food, Restaurants, Coffee & Tea, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",Y,{},1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,76065,2199254,aQaRohOh1dn95daK__wSKg,yVwTKNsyh-QXbN9WVHEhww,lmQjsnT_IK_OOdsbghiojw,4,3,2,3,"Came here for brunch with some friends during an SB weekend and wow... the views are BEAUTIFUL.  The resort is absolutely stunning with gorgeous Spanish architecture - it really feels like you've traveled far away to some relaxing vacation hotspot like Hawaii or Cabo.  

We weren't that hungry so we opted for the menu brunch instead of the champagne buffet.  The buffet offerings did look quite comprehensive and delicious though.  

I ordered a mimosa and my friends all had bloody marys.  I'm not a fan of bloody marys but they were all declared to be excellent.  I very much enjoyed my mimosa as well.  

For our entrees, we had the mediterranean omelette, french toast, seasonal fruit plate, and bacara breakfast.  Everything was pretty good but I felt like my omelette was a little dry and boring (hence the minus one star).  

Overall, however, it was really quite delicious, the ambiance is AMAZING, and the service is excellent.  Next time I'll come later in the day so that I am hungrier and can fully indulge in the buffet breakfast!",2013-04-22 22:51:31.000000000,Miro,"Bacara Resort & Spa, 8301 Hollister Ave",Santa Barbara,CA,93117,34.4287496976,-119.8686391317,3.5,50,0,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Caters': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'BikeParking': 'False'}","Restaurants, Mediterranean, Basque, American (New)",,Y,{},1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,188686,5607092,Aw9QivENWG7thHOC9Y6phQ,Ot67LtYRi2P63aivzZPHhw,yPSejq3_erxo9zdVYTBnZA,5,0,0,0,"Huge servings, great salsa, awesome atmosphere, and best of all amazing food! This place is great.",2013-10-07 04:53:30.000000000,Los Agaves,600 N Milpas St,Santa Barbara,CA,93101,34.4274939,-119.686624,4.5,3834,1,"{'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'""}","Mexican, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,"{'atmosphere': 'positive', 'food': 'positive'}",1793,,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,165030,4884783,tNjIY1ZdFrqTF1nrCGSP3g,ykNDifcvLXYqyulT63hPyQ,sQFk2gZFUCmLhfYX0ufPbA,4,0,0,0,"When we were in Santa Barbara recently, I had a teriyaki chicken sandwich at Kahuna Grill. My expectations were about zero, but I was very pleasantly surprised. The servers are very nice, the food tasted good, and it seemed fresh and well-prepared. Definitely not someplace I'd plan to visit from out of town, but a pleasant experience, and if I was strolling State St. again, I would definitely consider it for a quick, tasty, and simple lunch.",2012-04-22 19:14:47.000000000,Kahuna Grill,12 De La Guerra Pl,Santa Barbara,CA,93101,34.4191123959,-119.6997368346,3.5,76,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False'}","Burgers, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",Y,"{'food': 'positive', 'experience': 'positive'}",1794,,,,positive,,,,,positive,,,,,,,,,,,,,,,,,,,,,,,
1795,222476,6313668,elNeJnljweiUYr2Rmch5rw,qkSukFHOjhZnjJ32xSDVxg,skY6r8WAkYqpV7_TxNm23w,5,0,0,0,I love this place. Pet friendly great food excellent drinks and pleasant staff. Cant get a better view anywhere.,2018-11-04 22:14:24.000000000,Boathouse at Hendry's Beach,2981 Cliff Dr,Santa Barbara,CA,93109,34.4032573848,-119.7437518546,4.0,2536,1,"{'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsDelivery': 'None', 'RestaurantsReservations': 'False'}","Seafood, Restaurants, Hawaiian, American (New), Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '7:30-21:0'}",Y,{'food': 'positive'},1795,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,135115,3946850,_0md2QIH5RhznHIfO_e0ew,_OMUYZD2U4-Vy0T07IGHuA,9kfN12wVGnKo54AaRjz0vQ,5,0,0,0,"Highly recommend this place. Placed an order for takeout and the staff was very helpful and friendly. The food was delicious, generous portions  and still hot once I got home. Will definitely come again.",2019-03-09 03:13:11.000000000,Guicho's Eatery,901 Linden Ave,Carpinteria,CA,93013,34.3985357,-119.5193015,4.5,179,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'None', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Restaurants, Desserts, Sandwiches, Food, Italian","{'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",Y,{'food': 'positive'},1796,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,80848,2286669,izXphCAxjRyGt_9mlPJfPA,IqN85Yd1yKq9ph3PQaT5VQ,-gKBcW-YzcKbqCD-oWJnFQ,5,0,1,0,"Went on a wine tour with my friend last week and Pete was great! Very knowledgable, nice, and laid back- the perfect guide! His cab was super comfy and he even had large waters for each of us. His prices were the best I could find- and it was a private tour so we got to do whatever we wanted! And he had great tips. I highly recommend him and will always use him in the future!",2012-10-02 19:48:48.000000000,Pete's Preferred Wine Tours,601 E Anapamu St,Santa Barbara,CA,93103,34.4301661,-119.6978786,4.5,85,0,,"Limos, Airport Shuttles, Hotels & Travel, Transportation, Wine Tours, Taxis, Tours","{'Monday': '4:0-23:0', 'Tuesday': '4:0-23:0', 'Wednesday': '4:0-23:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-23:0', 'Saturday': '4:0-23:0', 'Sunday': '4:0-23:0'}",Y,{},1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,7583,128191,rcKs3OLOpkOS5evPqry52g,e4A1LmX9QXhwnw7w138jBw,B91yBSPvAz5O_t9JFafN1Q,4,1,0,0,Review is based on the staff and location. Didn't have any food. TVs outside and outdoor patio Covid-19 style.,2020-08-30 18:56:58.000000000,O'Malleys Bar,523 State St,Santa Barbara,CA,93101,34.4173886,-119.6965844,2.5,172,1,"{'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'very_loud'"", 'GoodForDancing': 'True', 'Smoking': ""u'outdoor'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Corkage': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'BYOB': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True'}","Nightlife, Bars, Sports Bars","{'Monday': '12:0-1:30', 'Tuesday': '11:0-1:30', 'Wednesday': '12:0-1:30', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '12:0-1:30', 'Sunday': '12:0-1:30'}",Y,{},1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
